Business Law 2
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
2532,EXTL,IULW,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2533,EXTL,IULW,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2534,EXTL,IULW,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2535,EXTL,IULW,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
15234,EXTL,IULW,015,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2431,EXTL,LALW,001,Leave of Absence,0.000,"Leave of Absence-Law",,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2401,EXTL,TALW,001,Term Away,0.000,"Term Away-Law",,TBA,999,0,0,0,TBA,09/02-12/04,TBA,Active
Law General
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
50,LAWG,100D1,001,Lecture,3.000,"Contractual Obligations.",TR,01:05 PM-02:25 PM,75,0,0,0,"Rosalie  Jukier",09/02-09/23,CDH 101,Temporarily closed
,,,,,,,W,11:35 AM-12:55 PM,,,,,"Rosalie  Jukier",09/24-09/24,CDH 102,Temporarily closed
,,,,,,,TR,01:05 PM-02:25 PM,,,,,"Rosalie  Jukier",09/30-11/11,CDH 101,Temporarily closed
,,,,,,,W,11:35 AM-12:55 PM,,,,,"Rosalie  Jukier",11/12-11/12,CDH 102,Temporarily closed
,,,,,,,TR,01:05 PM-02:25 PM,,,,,"Rosalie  Jukier",11/18-12/02,CDH 101,Temporarily closed
51,LAWG,100D1,002,Lecture,3.000,"Contractual Obligations.",TR,01:05 PM-02:25 PM,75,0,0,0,"Fabien  Gélinas",09/02-12/03,CDH 102,Temporarily closed
52,LAWG,100D1,003,Lecture,3.000,"Obligations contractuelles",TR,01:05 PM-02:25 PM,60,0,0,0,"Vincent  Forray",09/02-12/03,CDH 312,Temporarily closed
54,LAWG,101D1,001,Lecture,2.500,"Extra-Contractual Obligations/Torts.",MW,10:05 AM-11:25 AM,75,0,0,0,"Stephen Alexander Smith",09/02-12/03,CDH 101,Temporarily closed
,,,,,,,R,10:05 AM-11:25 AM,,,,,"Stephen Alexander Smith",12/04-12/04,CDH 101,Temporarily closed
53,LAWG,101D1,002,Lecture,2.500,"Extra-Contractual Obligations/Torts.",MW,10:05 AM-11:25 AM,75,0,0,0,"Shauna  Van Praagh",09/02-12/04,CDH 100,Temporarily closed
,,,,,,,R,10:05 AM-11:25 AM,,,,,"Shauna  Van Praagh",12/04-12/04,CDH 100,Temporarily closed
55,LAWG,101D1,003,Lecture,2.500,"Ex-contractuelles/délits",MW,10:05 AM-11:25 AM,60,0,0,0,"Lara  Khoury",09/02-12/04,CDH 201,Temporarily closed
,,,,,,,R,10:05 AM-11:25 AM,,,,,"Lara  Khoury",12/04-12/04,CDH 201,Temporarily closed
19723,LAWG,200,001,Lecture,3.000,"Commercial Law.",TR,05:35 PM-06:55 PM,50,0,0,0,TBA,09/02-12/03,CDH 101,Active
8345,LAWG,273,003,Lecture,3.000,"Droit de la famille",R,08:35 AM-11:25 AM,60,5,1,4,"Marie Christine  Kirouack",09/02-12/03,CDH 200,Active
19196,LAWG,316,003,Lecture,3.000,"Droit international privé",MW,11:35 AM-12:55 PM,60,0,0,0,"Genevieve  Saumier",09/02-12/04,CDH 200,Active
,,,,,,,R,11:35 AM-12:55 PM,,,,,"Genevieve  Saumier",12/04-12/04,CDH 200,Active
12479,LAWG,415,001,Lecture,3.000,"Evidence (Civil Matters).",MW,08:35 AM-09:55 AM,50,5,5,0,"Frederic  Bachand",09/02-12/04,CDH 201,Active
,,,,,,,R,08:35 AM-09:55 AM,,,,,"Frederic  Bachand",12/04-12/04,CDH 201,Active
19582,LAWG,505,001,Seminar,3.000,"Critical Engagements with Human Rights.",TR,02:35 PM-03:55 PM,20,0,0,0,"Nandini  Ramanujam",09/02-12/03,CDH 316,Active
19583,LAWG,505,002,Seminar,3.000,"Critical Engagements with Human Rights.",TR,02:35 PM-03:55 PM,5,0,0,0,"Nandini  Ramanujam",09/02-12/03,CDH 316,Active
19584,LAWG,514,001,Seminar,2.000,"Specialized Topics in Law 4.",M,08:35 AM-10:25 AM,40,0,0,0,"Robert  Yalden",09/02-12/04,CDH 312,Active
,,,,,,,R,08:35 AM-10:25 AM,,,,,"Robert  Yalden",12/04-12/04,CDH 312,Active
19585,LAWG,514,009,Seminar,2.000,"Specialized Topics in Law 4.",M,08:35 AM-10:25 AM,10,0,0,0,"Robert  Yalden",09/02-12/04,CDH 312,Active
,,,,,,,R,08:35 AM-10:25 AM,,,,,"Robert  Yalden",12/04-12/04,CDH 312,Active
18369,LAWG,516,001,Seminar,3.000,"Specialized Topics in Law 6.",T,08:35 AM-11:25 AM,20,0,0,0,"Sebastien  Vilder",09/02-12/04,CDH 316,Active
18372,LAWG,516,009,Seminar,3.000,"Specialized Topics in Law 6.",T,08:35 AM-11:25 AM,5,0,0,0,"Sebastien  Vilder",09/02-12/04,CDH 316,Active
8441,LAWG,517,003,Seminar,3.000,"Specialized Topics in Law 7.",MW,02:35 PM-03:55 PM,20,0,0,0,"Frederic  Bachand",09/02-12/04,CDH 316,Active
,,,,,,,R,02:35 PM-03:55 PM,,,,,"Frederic  Bachand",12/04-12/04,CDH 316,Active
8442,LAWG,517,010,Seminar,3.000,"Specialized Topics in Law 7.",MW,02:35 PM-03:55 PM,5,0,0,0,"Frederic  Bachand",09/02-12/04,CDH 316,Active
,,,,,,,R,02:35 PM-03:55 PM,,,,,"Frederic  Bachand",12/04-12/04,CDH 316,Active
8467,LAWG,518,001,Seminar,3.000,"Specialized Topics in Law 8.",W,05:05 PM-07:55 PM,20,0,0,0,"Carol  Cohen",09/02-12/04,CDH 312,Active
19678,LAWG,518,002,Seminar,3.000,"Specialized Topics in Law 8.",R,05:35 PM-08:25 PM,10,0,0,0,"Shaheen  Shariff",09/02-12/03,EDUC 437,Active
19679,LAWG,518,010,Seminar,3.000,"Specialized Topics in Law 8.",R,05:35 PM-08:25 PM,5,0,0,0,"Shaheen  Shariff",09/02-12/03,EDUC 437,Active
17846,LAWG,521,001,Seminar,3.000,"Student-Initiated Seminar 1.",W,05:05 PM-07:55 PM,20,0,0,0,TBA,09/03-09/03,CDH 203,Active
19207,LAWG,536,001,Seminar,3.000,"Specialized Topics in Law 17.",WF,02:35 PM-03:55 PM,25,0,0,0,"Ronald  Niezen",09/02-12/04,CDH 203,Active
19174,LAWG,536,003,Seminar,3.000,"Specialized Topics in Law 17.",R,02:35 PM-05:25 PM,20,0,0,0,TBA,09/02-12/03,CDH 203,Active
19208,LAWG,536,009,Seminar,3.000,"Specialized Topics in Law 17.",WF,02:35 PM-03:55 PM,5,0,0,0,"Ronald  Niezen",09/02-12/04,CDH 203,Active
19175,LAWG,536,010,Seminar,3.000,"Specialized Topics in Law 17.",R,02:35 PM-05:25 PM,5,0,0,0,TBA,09/02-12/03,CDH 203,Active
14385,LAWG,537,001,Seminar,3.000,"Specialized Topics in Law 18.",MW,05:35 PM-06:55 PM,20,0,0,0,"Patrick  Healy",09/02-12/04,CDH 316,Active
,,,,,,,R,05:35 PM-06:55 PM,,,,,"Patrick  Healy",12/04-12/04,CDH 316,Active
14386,LAWG,537,009,Seminar,3.000,"Specialized Topics in Law 18.",MW,05:35 PM-06:55 PM,5,0,0,0,"Patrick  Healy",09/02-12/04,CDH 316,Active
,,,,,,,R,05:35 PM-06:55 PM,,,,,"Patrick  Healy",12/04-12/04,CDH 316,Active
19178,LAWG,538,001,Seminar,3.000,"Specialized Topics in Law 19.",M,08:35 AM-11:25 AM,15,0,0,0,"Armand  De Mestral",09/02-12/04,CDH 316,Active
,,,,,,,R,08:35 AM-11:25 AM,,,,,"Armand  De Mestral",12/04-12/04,CDH 316,Active
19179,LAWG,538,009,Seminar,3.000,"Specialized Topics in Law 19.",M,08:35 AM-11:25 AM,10,0,0,0,"Armand  De Mestral",09/02-12/04,CDH 316,Active
,,,,,,,R,08:35 AM-11:25 AM,,,,,"Armand  De Mestral",12/04-12/04,CDH 316,Active
19181,LAWG,539,001,Seminar,3.000,"Specialized Topics in Law 20.",T,11:35 AM-02:25 PM,20,0,0,0,TBA,09/02-12/04,CDH 316,Active
19182,LAWG,539,009,Seminar,3.000,"Specialized Topics in Law 20.",T,11:35 AM-02:25 PM,5,0,0,0,TBA,09/02-12/04,CDH 316,Active
Labour/Employmt/Environmt Law
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
19193,LEEL,369,001,Lecture,3.000,"Labour Law.",MW,11:35 AM-12:55 PM,50,5,5,0,"Adelle  Blackett",09/02-12/04,CDH 312,Active
,,,,,,,R,11:35 AM-12:55 PM,,,,,"Adelle  Blackett",12/04-12/04,CDH 312,Active
17374,LEEL,570,003,Lecture,3.000,"Contrat d'emploi",W,08:35 AM-11:25 AM,65,0,0,0,"Francois  Longpre",09/02-12/04,CDH 200,Active
17375,LEEL,570,010,Lecture,3.000,"Contrat d'emploi",W,08:35 AM-11:25 AM,10,0,0,0,"Francois  Longpre",09/02-12/04,CDH 200,Active
Practicums
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
60,PRAC,147D1,001,Research Course,1.500,"Introductory Legal Research.",F,02:35 PM-03:55 PM,190,0,0,0,"Helena Jane  Lamed",09/02-10/24,CDH 100,Temporarily closed
,,,,,,,M,01:05 PM-02:25 PM,,,,,"Helena Jane  Lamed",10/20-10/20,CDH 100,Temporarily closed
,,,,,,,F,02:35 PM-03:55 PM,,,,,"Helena Jane  Lamed",10/31-11/07,LEA 26,Temporarily closed
,,,,,,,F,02:35 PM-03:55 PM,,,,,"Helena Jane  Lamed",11/14-11/28,CDH 100,Temporarily closed
13410,PRAC,155D1,001,Seminar,1.500,"Legal Ethics and Advocacy.",T,09:35 AM-11:25 AM,180,0,0,0,"Helena Jane  Lamed",09/02-10/21,CDH 100,Active
,,,,,,,M,01:05 PM-02:25 PM,,,,,"Helena Jane  Lamed",10/27-10/27,CDH 100,Active
,,,,,,,T,09:35 AM-11:25 AM,,,,,"Helena Jane  Lamed",11/04-12/04,CDH 100,Active
5374,PRAC,510,001,Moot Court,3.000,"Advanced Mooting 1.",,TBA,50,0,0,0,TBA,09/02-12/04,TBA,Active
16221,PRAC,510D1,001,Moot Court,1.500,"Advanced Mooting 1.",,TBA,20,0,0,0,TBA,09/02-12/04,TBA,Active
5375,PRAC,511,001,Moot Court,3.000,"Advanced Mooting 2.",,TBA,50,0,0,0,TBA,09/02-12/04,TBA,Active
Procedure
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
13469,PROC,124,001,Lecture,4.000,"Judicial Institutions and Civil Procedure.",M,09:35 AM-11:25 AM,75,0,0,0,"H Patrick  Glenn",09/02-12/04,CDH 102,Active
,,,,,,,W,09:35 AM-11:25 AM,,,,,"H Patrick  Glenn",09/02-12/04,CDH 312,Active
,,,,,,,R,09:35 AM-11:25 AM,,,,,"H Patrick  Glenn",12/04-12/04,CDH 102,Active
10185,PROC,200,001,Lecture,3.000,"Advanced Civil Law Obligations.",T,01:05 PM-02:25 PM,100,0,0,0,"Daniel  Jutras, Angela  Campbell",09/02-09/02,CDH 100,Active
,,,,,,,R,01:05 PM-02:25 PM,,,,,"Daniel  Jutras, Angela  Campbell",09/02-12/03,CDH 100,Active
,,,,,,,T,01:05 PM-02:25 PM,,,,,"Daniel  Jutras, Angela  Campbell",09/03-12/04,EDUC 627,Active
,,,,,,,T,01:05 PM-02:25 PM,,,,,"Daniel  Jutras, Angela  Campbell",09/03-12/04,MCMED 206/7,Active
56,PROC,459,001,Lecture,3.000,"Civil Litigation Workshop.",W,05:35 PM-08:25 PM,24,0,0,0,"James A  Woods, Sarah  Woods",09/02-12/04,CDH 202,Active
Private Law 1
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
57,PRV1,144D1,001,Lecture,2.500,"Civil Law Property.",M,02:35 PM-04:25 PM,75,0,0,0,"Alexandra  Popovici, Veronique  Belanger",09/02-12/03,CDH 101,Temporarily closed
,,,,,,,R,02:35 PM-04:25 PM,,,,,"Alexandra  Popovici, Veronique  Belanger",12/04-12/04,CDH 101,Temporarily closed
59,PRV1,144D1,003,Lecture,2.500,"Droit des biens",MW,02:35 PM-03:55 PM,60,0,0,0,"Yaell Lea Emerich",09/02-12/04,CDH 200,Temporarily closed
,,,,,,,R,02:35 PM-03:55 PM,,,,,"Yaell Lea Emerich",12/04-12/04,CDH 200,Temporarily closed
58,PRV1,144D1,004,Lecture,2.500,"Droit des biens",TR,03:05 PM-04:25 PM,60,0,0,0,"Yaell Lea Emerich",09/02-12/03,CDH 101,Temporarily closed
Private Law 3
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
8332,PRV3,200,001,Lecture,3.000,"Advanced Common Law Obligations.",MW,02:35 PM-03:55 PM,60,0,0,0,"Wendy Ann Adams",09/02-12/04,CDH 102,Active
,,,,,,,R,02:35 PM-03:55 PM,,,,,"Wendy Ann Adams",12/04-12/04,CDH 102,Active
17369,PRV3,200,002,Lecture,3.000,"Advanced Common Law Obligations.",MW,02:35 PM-03:55 PM,60,0,0,0,"Shauna  Van Praagh",09/02-12/04,CDH 100,Active
,,,,,,,R,02:35 PM-03:55 PM,,,,,"Shauna  Van Praagh",12/04-12/04,CDH 100,Active
17372,PRV3,534,001,Lecture,3.000,"Remedies.",TR,10:05 AM-11:25 AM,20,5,5,0,"Stephen Alexander Smith",09/02-12/03,CDH 203,Active
17373,PRV3,534,009,Lecture,3.000,"Remedies.",TR,10:05 AM-11:25 AM,5,0,0,0,"Stephen Alexander Smith",09/02-12/03,CDH 203,Active
Private Law 4
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
15735,PRV4,144,001,Lecture,4.000,"Common Law Property.",TR,02:35 PM-04:25 PM,60,0,0,0,"Richard  Gold",09/02-12/03,CDH 102,Active
17397,PRV4,451,001,Lecture,3.000,"Real Estate Transactions.",W,11:35 AM-12:55 PM,40,0,0,0,"William F  Foster",09/02-12/04,CDH 201,Active
,,,,,,,F,11:35 AM-12:55 PM,,,,,"William F  Foster",09/02-12/04,CDH 312,Active
Public Law 2
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
63,PUB2,101D1,001,Lecture,3.000,"Constitutional Law.",TR,10:05 AM-11:25 AM,75,0,0,0,"Vrinda  Narain",09/02-12/03,CDH 102,Temporarily closed
64,PUB2,101D1,002,Lecture,3.000,"Constitutional Law.",TR,10:05 AM-11:25 AM,75,0,0,0,"Colleen  Sheppard",09/02-12/03,CDH 101,Temporarily closed
65,PUB2,101D1,003,Lecture,3.000,"Droit constitutionnel",TR,10:05 AM-11:25 AM,60,0,0,0,"Robert  Leckey",09/02-12/03,CDH 201,Temporarily closed
66,PUB2,105,001,Lecture,3.000,"Public International Law.",MW,11:35 AM-12:55 PM,75,0,0,0,"Jaye Dana  Ellis",09/02-12/04,CDH 101,Active
,,,,,,,R,11:35 AM-12:55 PM,,,,,"Jaye Dana  Ellis",12/04-12/04,CDH 101,Active
11698,PUB2,111,003,Lecture,3.000,"Droit pénal",MW,04:05 PM-05:25 PM,60,0,0,0,"Marie  Manikis",09/02-12/04,CDH 201,Active
,,,,,,,R,04:05 PM-05:25 PM,,,,,"Marie  Manikis",12/04-12/04,CDH 201,Active
17391,PUB2,313,002,Lecture,4.000,"Taxation.",T,09:35 AM-11:25 AM,60,0,0,0,"Allison  Christians",09/02-12/03,CDH 200,Active
,,,,,,,R,03:35 PM-05:25 PM,,,,,"Allison  Christians",09/02-12/03,CDH 200,Active
17371,PUB2,400,001,Lecture,3.000,"The Administrative Process.",T,02:35 PM-05:25 PM,60,5,5,0,"Alexander  Pless",09/02-12/04,CDH 312,Active
8340,PUB2,422,001,Lecture,3.000,"Criminal Procedure.",TR,11:35 AM-12:55 PM,60,0,0,0,"Marie  Manikis",09/02-12/03,CDH 200,Active
15740,PUB2,515,001,Lecture,3.000,"Tax Policy.",M,02:35 PM-05:25 PM,10,0,0,0,"Allison  Christians, Daniel  Weinstock",09/02-12/04,CDH 203,Active
,,,,,,,R,02:35 PM-05:25 PM,,,,,"Allison  Christians, Daniel  Weinstock",12/04-12/04,CDH 203,Active
15741,PUB2,515,009,Lecture,3.000,"Tax Policy.",M,02:35 PM-05:25 PM,2,0,0,0,"Allison  Christians, Daniel  Weinstock",09/02-12/04,CDH 203,Active
,,,,,,,R,02:35 PM-05:25 PM,,,,,"Allison  Christians, Daniel  Weinstock",12/04-12/04,CDH 203,Active
14409,PUB2,517,001,Lecture,3.000,"Corporate Taxation.",T,02:35 PM-05:25 PM,20,0,0,0,"Robert  Raizenne",09/02-12/04,CDH 202,Active
14410,PUB2,517,009,Lecture,3.000,"Corporate Taxation.",T,02:35 PM-05:25 PM,5,0,0,0,"Robert  Raizenne",09/02-12/04,CDH 202,Active
17382,PUB2,551,001,Lecture,3.000,"Immigration and Refugee Law.",MW,04:05 PM-05:25 PM,70,0,0,0,"François  Crépeau",09/02-12/04,CDH 102,Active
,,,,,,,R,04:05 PM-05:25 PM,,,,,"François  Crépeau",12/04-12/04,CDH 102,Active
17383,PUB2,551,009,Lecture,3.000,"Immigration and Refugee Law.",MW,04:05 PM-05:25 PM,5,0,0,0,"François  Crépeau",09/02-12/04,CDH 102,Active
,,,,,,,R,04:05 PM-05:25 PM,,,,,"François  Crépeau",12/04-12/04,CDH 102,Active
Public Law 3
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
70,PUB3,116D1,001,Lecture,2.000,"Foundations.",F,09:05 AM-10:55 AM,48,0,0,0,"John David  Howes",09/02-12/04,CDH 312,Temporarily closed
3515,PUB3,116D1,002,Lecture,2.000,"Foundations.",F,09:35 AM-11:25 AM,48,0,0,0,"Mark  Antaki",09/02-12/04,CDH 202,Temporarily closed
3516,PUB3,116D1,003,Lecture,2.000,"Fondements de droit",F,09:05 AM-10:55 AM,48,0,0,0,"Rene  Provost",09/02-12/04,CDH 200,Temporarily closed
6720,PUB3,116D1,004,Lecture,2.000,"Foundations.",W,02:35 PM-04:25 PM,48,0,0,0,"Daniel  Weinstock",09/02-12/04,CDH 312,Temporarily closed
Registration
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
2333,REGN,RCLW,001,Registration Course,0.000,"I confirm Law Reg",TBA,TBA,999,0,0,0,TBA,09/02-12/04,TBA,Active
3319,REGN,WDLW,001,Registration Course,0.000,"Withdrawn from the University",TBA,TBA,10,0,0,0,TBA,09/02-12/04,TBA,Active
Law Writing Courses
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
