Dentistry
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
,,,,,,,W,10:05 AM-11:55 AM,,,,,"Mari Tuulia  Kaartinen",10/22-10/22,SADB M-48,Active
,,,,,,,W,10:05 AM-11:55 AM,,,,,"Mari Tuulia  Kaartinen",10/29-10/29,SADB M-48,Active
,,,,,,,W,10:05 AM-11:25 AM,,,,,"Mari Tuulia  Kaartinen",11/05-11/05,SADB M-48,Active
,,,,,,,W,10:05 AM-10:55 AM,,,,,"Mari Tuulia  Kaartinen",11/19-11/19,SADB M-48,Active
,,,,,,,W,10:05 AM-11:55 AM,,,,,"Mari Tuulia  Kaartinen",11/26-11/26,SADB M-48,Active
,,,,,,,W,10:05 AM-11:55 AM,,,,,"Mari Tuulia  Kaartinen",12/03-12/03,SADB M-48,Active
External
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
2410,EXTL,EXDE,015,Exchange Term Away,0.000,"Exchange Term Away-Dentistry",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2476,EXTL,IUDE,001,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2477,EXTL,IUDE,002,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2478,EXTL,IUDE,003,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2479,EXTL,IUDE,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2480,EXTL,IUDE,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2481,EXTL,IUDE,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2482,EXTL,IUDE,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2483,EXTL,IUDE,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2484,EXTL,IUDE,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2485,EXTL,IUDE,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2486,EXTL,IUDE,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2487,EXTL,IUDE,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2427,EXTL,LADE,001,Leave of Absence,0.000,"Leave of Absence-Dentistry",TBA,TBA,100,0,0,0,TBA,09/02-12/04,TBA,Active
2397,EXTL,TADE,001,Term Away,0.000,"Term Away-Dentistry",TBA,TBA,999,0,0,0,TBA,09/02-12/04,TBA,Active
Registration
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
2330,REGN,RCDE,001,Registration Course,0.000,"I confirm Dental Reg",TBA,TBA,500,0,0,0,TBA,09/02-12/04,TBA,Active
