Anaesthesia
2471,EXTL,IUMD,004,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2472,EXTL,IUMD,005,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2473,EXTL,IUMD,006,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2474,EXTL,IUMD,007,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2475,EXTL,IUMD,008,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2476,EXTL,IUMD,009,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2477,EXTL,IUMD,010,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2478,EXTL,IUMD,011,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2479,EXTL,IUMD,012,Inter-University Transfer Crse,0.000,"Inter-University Transfer",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2353,EXTL,LAMD,001,Leave of Absence,0.000,"Leave of Absence-Medicine",TBA,TBA,100,0,0,0,TBA,01/05-04/14,TBA,Active
2324,EXTL,TAMD,001,Term Away,0.000,"Term Away-Medicine",TBA,TBA,999,0,0,0,TBA,01/05-04/14,TBA,Active
Family Medicine
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
13129,FMED,301,001,Field Course (GDEU),3.000,"Family Medicine - Transition to Clinical Practice.",,TBA,235,0,0,0,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
,,,,,,,,TBA,,,,,TBA,12/29-05/03,TBA,Temporarily closed
1808,FMED,402,001,Field Course (GDEU),4.000,"Family Medicine - Clerkships.",TBA,TBA,200,0,0,0,TBA,01/05-04/14,TBA,Active
13681,FMED,405,001,Field Course (GDEU),8.000,"Family Medicine - Core Clerkships.",TBA,TBA,235,0,0,0,TBA,11/17-03/08,TBA,Active
12182,FMED,503,001,Lecture,1.000,"Survey Research Methods in Primary Care.",,TBA,20,0,0,0,"Jean Lois  Haggerty",01/05-04/14,TBA,Temporarily closed
13643,FMED,504D2,001,Seminar,0.500,"Family Medicine Research Seminars.",R,12:05 PM-01:25 PM,20,0,0,0,"Jonathan  Salsberg, Neil  Andersson, Gillian  Bartlett-Esquilant",01/05-04/14,000254 04,Active
Internal Medicine
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
13677,IMED,301,001,Field Course (GDEU),6.000,"Internal Medicine - Transition to Clinical Practice.",TBA,TBA,235,0,0,0,TBA,12/29-05/03,TBA,Active
13682,IMED,401,001,Field Course (GDEU),8.000,"Medicine - Clerkships.",TBA,TBA,235,0,0,0,TBA,11/17-03/08,TBA,Active
13128,IMED,406,001,Field Course (GDEU),4.000,"Geriatric Medicine - Senior Clerkships.",,TBA,235,0,0,0,TBA,11/17-04/26,TBA,Active
,,,,,,,F,02:35 PM-04:25 PM,,,,,TBA,12/12-12/12,MCMED 409,Active
,,,,,,,F,02:35 PM-04:25 PM,,,,,TBA,01/09-01/09,MCMED 409,Active
,,,,,,,F,02:05 PM-04:25 PM,,,,,TBA,02/06-02/06,MCMED 409,Active
,,,,,,,F,02:05 PM-04:25 PM,,,,,TBA,03/06-03/06,MCMED 409,Active
,,,,,,,R,02:35 PM-04:25 PM,,,,,TBA,04/02-04/02,MCMED 409,Active
Interdisciplinary Studies
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
13675,INDS,114,001,Lecture,8.000,"Digestion and Metabolism.",,TBA,240,0,0,0,TBA,12/16-03/16,TBA,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,01/05-01/05,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,01/05-01/05,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,01/05-01/05,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,01/06-01/06,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,01/06-01/06,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,01/06-01/06,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,01/07-01/07,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,01/07-01/07,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,01/07-01/07,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,01/08-01/08,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,01/08-01/08,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,01/08-01/08,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,01/09-01/09,MCMED 504,Active
,,,,,,,F,09:35 AM-10:25 AM,,,,,TBA,01/09-01/09,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,01/09-01/09,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,01/12-01/12,MCMED 504,Active
,,,,,,,M,09:35 AM-11:25 AM,,,,,TBA,01/12-01/12,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,01/13-01/13,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,01/13-01/13,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,01/13-01/13,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,01/14-01/14,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,01/14-01/14,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,01/14-01/14,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,01/15-01/15,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,01/15-01/15,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,01/15-01/15,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,01/16-01/16,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,01/19-01/19,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,01/19-01/19,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,01/19-01/19,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,01/20-01/20,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,01/20-01/20,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,01/20-01/20,MCMED 504,Active
,,,,,,,W,08:35 AM-10:25 AM,,,,,TBA,01/21-01/21,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,01/21-01/21,MCMED 504,Active
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,01/22-01/22,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,01/22-01/22,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,01/23-01/23,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,01/26-01/26,MCMED 504,Active
,,,,,,,M,04:35 PM-05:25 PM,,,,,TBA,01/26-01/26,MCMED 504,Active
,,,,,,,T,08:35 AM-09:55 AM,,,,,TBA,01/27-01/27,MCMED 504,Active
,,,,,,,T,10:05 AM-11:25 AM,,,,,TBA,01/27-01/27,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,01/28-01/28,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,01/28-01/28,MCMED 504,Active
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,01/29-01/29,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,01/29-01/29,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,01/30-01/30,MCMED 504,Active
,,,,,,,F,09:35 AM-10:25 AM,,,,,TBA,01/30-01/30,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,01/30-01/30,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,02/02-02/02,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,02/02-02/02,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,02/02-02/02,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,02/03-02/03,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,02/03-02/03,MCMED 504,Active
,,,,,,,T,10:35 AM-11:35 AM,,,,,TBA,02/03-02/03,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,02/04-02/04,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,02/04-02/04,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,02/04-02/04,MCMED 504,Active
13701,INDS,114,002,Small Group Teaching,0.000,"Digestion and Metabolism.",,TBA,240,0,0,0,TBA,12/16-03/16,TBA,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/13-01/13,MCMED 220,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/13-01/13,MCMED 201,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/13-01/13,MCMED 202,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/13-01/13,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/13-01/13,MCMED 204,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/13-01/13,MCMED 205,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 210/11,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 205,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 204,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 203,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 202,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 201,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 221,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/14-01/14,MCMED 220,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 203,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 202,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 201,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 204,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 205,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 220,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 221,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 210/11,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/16-01/16,MCMED 208/9,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,01/16-01/16,MCMED 201,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,01/16-01/16,MCMED 220,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,01/16-01/16,MCMED 205,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,01/16-01/16,MCMED 204,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,01/16-01/16,MCMED 203,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,01/16-01/16,MCMED 202,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/19-01/19,MCMED 201,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/19-01/19,MCMED 202,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/19-01/19,MCMED 220,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/19-01/19,MCMED 204,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/19-01/19,MCMED 205,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/19-01/19,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/20-01/20,MCMED 201,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/20-01/20,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/20-01/20,MCMED 202,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 203,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 202,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 201,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 221,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 205,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 210/11,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 220,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/21-01/21,MCMED 204,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,01/22-01/22,MCMED 201,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,01/22-01/22,MCMED 202,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,01/22-01/22,MCMED 220,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,01/22-01/22,MCMED 204,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,01/22-01/22,MCMED 205,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,01/22-01/22,MCMED 203,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 201,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 202,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 204,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 205,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 203,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 221,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 210/11,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 208/9,Registration Not Required
,,,,,,,F,08:35 AM-10:15 AM,,,,,TBA,01/23-01/23,MCMED 220,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/26-01/26,MCMED 201,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/26-01/26,MCMED 203,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,01/26-01/26,MCMED 202,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/27-01/27,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/27-01/27,MCMED 202,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/27-01/27,MCMED 220,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/27-01/27,MCMED 204,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/27-01/27,MCMED 205,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,01/27-01/27,MCMED 201,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 220,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 221,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 210/11,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 201,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 208/9,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 203,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 204,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 205,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,01/28-01/28,MCMED 202,Registration Not Required
